city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 الرياض,   حي السليمانية ,شمال,300,15,4,4,2,1,1,0,0,0,1,0,1,1,0,1,1,0,0,90000
 الرياض,   حي الرمال ,شمال,350,0,5,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,45000
 الرياض,   حي العارض ,شمال,290,0,5,5,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,170000
 الرياض,   حي المونسية ,غرب,420,3,4,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,1,90000
 الرياض,   حي الملقا ,شمال,250,5,3,5,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,155000
 الرياض,   حي العارض ,شمال,430,2,5,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,65000
 الرياض,   حي النرجس ,جنوب,267,3,3,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,100000
 الرياض,   حي النزهة ,شمال شرقي,640,12,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,220000
 الرياض,   حي الرائد ,شمال,312,0,5,5,2,1,1,1,1,0,1,0,0,1,1,0,1,0,0,120000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي العارض ,جنوب,250,0,3,5,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,110000
 الرياض,   حي القادسية ,جنوب,300,0,6,4,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,55000
 الرياض,   حي الرائد ,غرب,750,20,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,165000
 الرياض,   حي العارض ,جنوب,300,0,4,4,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
 الرياض,   حي الياسمين ,شمال غربي,390,5,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000
 الرياض,   حي الخليج ,جنوب,375,10,5,5,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,65000
 الرياض,   حي العارض ,جنوب,440,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,110000
 الرياض,   حي الملك فهد ,غرب,240,14,3,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,70000
 الرياض,   حي القيروان ,شرق,300,0,5,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,125000
 الرياض,   حي العارض ,شمال,270,0,7,5,5,1,1,1,1,1,1,1,0,1,0,0,1,1,0,150000
 الرياض,   حي العارض ,جنوب,300,0,4,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,100000
 الرياض,   حي الحزم ,شمال شرقي,360,6,7,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,36000
 الرياض,   حي طويق ,شمال,750,8,6,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
 الرياض,   حي الشرق ,شرق,245,0,4,5,3,1,1,0,1,0,0,0,0,1,0,1,1,0,0,40000
 الرياض,   حي المهدية ,شمال,420,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,75000
 الرياض,   حي النرجس ,شمال,300,3,5,5,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000
 الرياض,   حي الملز ,غرب,350,12,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,85000
 الرياض,   حي النسيم الغربي ,شمال غربي,500,35,5,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,32000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الجزيرة ,3 شوارع,484,0,7,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,200000
 الرياض,   حي الملك فيصل ,جنوب,375,18,6,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,56000
 الرياض,   حي الملقا ,جنوب,200,4,5,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,90000
 الرياض,   حي الرمال ,شرق,240,0,4,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,40000
 الرياض,   حي الملقا ,شمال,200,0,5,5,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,120000
 الرياض,   حي الرمال ,شمال,270,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3200
 الرياض,   حي العارض ,جنوب,300,0,4,5,4,1,1,0,1,0,1,1,0,1,0,0,1,0,0,100000
 الرياض,   حي القادسية ,جنوب,372,0,5,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
 الرياض,   حي القادسية ,جنوب,372,0,7,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000
 الرياض,   حي العارض ,شرق,300,3,5,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
 الرياض,   حي الجزيرة ,شرق,483,12,5,5,3,1,1,1,1,1,1,0,0,1,1,0,1,0,0,85000
 الرياض,   حي عرقة ,شرق,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
 الرياض,   حي العليا ,شمال,300,15,4,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,130000
 الرياض,   حي المنار ,غرب,450,35,3,3,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,65000
 الرياض,   حي العزيزية ,شرق,282,9,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55000
 الرياض,   حي المعيزلة ,غرب,400,5,5,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45000
 الرياض,   حي العليا ,شمال شرقي,230,0,5,5,2,1,1,0,1,0,1,0,1,0,0,1,1,0,0,120000
 الرياض,   حي ظهرة لبن ,شرق,450,0,7,5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي العقيق ,شرق,600,4,4,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
 الرياض,   حي طويق ,شمال,260,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,5000
 الرياض,   حي الرمال ,شمال شرقي,202,0,4,4,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,40000
 الرياض,   حي النخيل ,شرق,500,0,5,5,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1,250000
 الرياض,   حي الرمال ,جنوب,324,0,5,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
 الرياض,   حي الوادي ,شمال,900,10,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,1,250000
 الرياض,   حي التعاون ,شرق,300,0,4,3,2,1,1,0,1,0,1,0,1,1,1,0,1,0,0,190000
 الرياض,   حي الرمال ,شمال,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,1,55000
 الرياض,   حي غرناطة ,شرق,330,21,7,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,80000
 الرياض,   حي الروضة ,شرق,900,20,5,5,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,110000
 الرياض,   حي العريجاء الغربية ,غرب,600,26,7,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,32000
 الرياض,   حي طويق ,شمال,300,0,6,4,2,1,1,0,1,0,1,1,1,1,0,1,1,0,1,33000
 الرياض,   حي الرمال ,شمال شرقي,265,2,4,5,3,1,1,0,0,0,1,1,0,1,0,0,1,0,1,45000
 الرياض,   حي طويق ,جنوب,300,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,55000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي القادسية ,جنوب,370,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 الرياض,   حي المونسية ,جنوب,200,3,5,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,60000
 الرياض,   حي الربوة ,غرب,200,7,3,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
 الرياض,   حي العارض ,جنوب,370,0,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,120000
 الرياض,   حي العريجاء الوسطى ,شرق,400,20,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,30000
 الرياض,   حي الدار البيضاء ,شمال غربي,325,7,5,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53000
 الرياض,   حي العليا ,شرق,500,30,5,4,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0,80000
 الرياض,   حي الفيحاء ,غرب,500,15,4,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
 الرياض,   حي الملقا ,جنوب,375,2,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
 الرياض,   حي العارض ,شمال,260,5,5,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,120000
 الرياض,   حي المصيف ,شمال,550,27,7,5,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,70000
 الرياض,   حي الهدا ,شرق,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
 الرياض,   حي الرمال ,شمال غربي,345,0,4,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,45000
 الرياض,   حي العقيق ,شرق,840,7,5,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,150000
 الرياض,   حي العارض ,شرق,300,0,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,130000
 الرياض,   حي الشهداء ,شمال,300,10,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 الرياض,   حي السويدي ,جنوب,500,36,7,4,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,40000
 الرياض,   حي العقيق ,شرق,900,25,5,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0,200000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الرمال ,جنوب,250,3,4,5,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,45000
 الرياض,   حي الرمال ,جنوب,216,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,43000
 الرياض,   حي الندى ,شمال شرقي,270,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000
 الرياض,   حي القادسية ,جنوب,372,0,4,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,58000
 الرياض,   حي الرمال ,شمال,265,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,46000
 الرياض,   حي الرمال ,غرب,222,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,60000
 الرياض,   حي النفل ,جنوب,250,8,6,4,2,1,1,1,0,0,1,1,1,1,0,0,1,0,0,100000
 الرياض,   حي الرمال ,شمال,300,0,7,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,46000
 الرياض,   حي ام الحمام الشرقي ,جنوب,400,25,7,5,2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,65000
 الرياض,   حي السليمانية ,شمال غربي,312,20,5,4,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000
 الرياض,   حي النرجس ,شرق,220,0,3,4,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
 الرياض,   حي النرجس ,جنوب,600,0,5,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,150000
 الرياض,   حي الروضة ,شرق,450,30,6,5,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,50000
 الرياض,   حي الرمال ,شمال,300,0,4,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
 الرياض,   حي التعاون ,شرق,250,12,5,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الرمال ,شرق,360,0,5,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,550000
 الرياض,   حي طويق ,غرب,390,2,4,4,3,1,0,1,1,0,0,0,0,1,0,0,1,0,1,35000
 الرياض,   حي الخليج ,جنوب,525,16,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000
 الرياض,   حي القيروان ,جنوب شرقي,337,3,4,3,2,1,1,0,1,0,1,1,0,1,0,0,1,1,0,140000
 الرياض,   حي حطين ,شمال,400,0,4,5,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1,400000
 الرياض,   حي ظهرة البديعة ,شرق,570,29,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
 الرياض,   حي السليمانية ,شمال غربي,320,10,3,4,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,90000
 الرياض,   حي ظهرة لبن ,شرق,450,0,5,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60000
 الرياض,   حي النخيل ,شرق,300,6,4,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,120000
 الرياض,   حي الملز ,جنوب,750,30,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,120000
 الرياض,   حي الصحافة ,غرب,325,8,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,90000
 الرياض,   حي المونسية ,جنوب,312,0,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,1,1,90000
 الرياض,   حي الدار البيضاء ,غرب,300,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
 الرياض,   حي حطين ,جنوب,263,3,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,160000
 الرياض,   حي الملقا ,جنوب,200,2,5,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,90000
 الرياض,   حي النفل ,جنوب,250,8,5,4,2,1,1,1,0,0,1,0,1,1,0,0,1,0,0,100000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي طويق ,غرب,375,2,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,38000
 الرياض,   حي العارض ,شمال,326,0,4,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,140000
 الرياض,   حي النرجس ,غرب,372,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,160000
 الرياض,   حي النخيل ,جنوب شرقي,420,15,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,140000
 الرياض,   حي الشرق ,شمال شرقي,300,0,6,4,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,50000
 الرياض,   حي الرمال ,شمال,300,0,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,45000
 الرياض,   حي الياسمين ,شمال,300,3,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000
 الرياض,   حي الرمال ,شمال,300,0,5,4,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,45000
 الرياض,   حي السفارات ,شرق,250,0,3,5,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,212000
 الرياض,   حي ظهرة البديعة ,شرق,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,39000
 الرياض,   حي الجنادرية ,شمال,240,0,4,5,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,33000
 الرياض,   حي الربوة ,غرب,200,2,7,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,85000
 الرياض,   حي جرير ,جنوب غربي,550,33,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120000
 الرياض,   حي ظهرة لبن ,شرق,320,3,4,4,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,47000
 الرياض,   حي الجنادرية ,جنوب,276,0,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,27000
 الرياض,   حي حطين ,غرب,250,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
 الرياض,   حي الياسمين ,غرب,400,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
 الرياض,   حي النخيل ,جنوب,262,8,6,5,2,1,1,1,1,0,1,0,0,1,1,1,1,0,0,180000
 الرياض,   حي القدس ,شمال,1350,25,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,160000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الملقا ,4 شوارع,300,2,4,4,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,140000
 الرياض,   حي قرطبة ,شرق,200,3,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,0,75000
 الرياض,   حي ظهرة لبن ,شمال,200,5,7,5,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,40000
 الرياض,   حي طويق ,شرق,350,0,5,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,38000
 الرياض,   حي طويق ,جنوب شرقي,300,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,36000
 الرياض,   حي طويق ,شمال,350,0,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,55000
 الرياض,   حي العارض ,شرق,200,0,6,5,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,130000
 الرياض,   حي العليا ,جنوب,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
 الرياض,   حي ظهرة لبن ,شرق,450,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
 الرياض,   حي الربيع ,شمال,500,10,4,5,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,110000
 الرياض,   حي المهدية ,شمال,200,2,4,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,42000
 الرياض,   حي النرجس ,جنوب,375,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,140000
 الرياض,   حي ظهرة لبن ,شرق,450,2,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 الرياض,   حي الازدهار ,جنوب,375,8,6,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,95000
 الرياض,   حي الملقا ,جنوب,375,2,5,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 الرياض,   حي طويق ,شمال,300,0,7,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الملقا ,جنوب,375,2,5,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,130000
 الرياض,   حي العارض ,جنوب,230,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,70000
 الرياض,   حي غرناطة ,غرب,350,20,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000
 الرياض,   حي القيروان ,شمال شرقي,400,0,4,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,140000
 الرياض,   حي الرمال ,غرب,206,0,4,4,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,55000
 الرياض,   حي العليا ,جنوب,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
 الرياض,   حي عرقة ,جنوب شرقي,200,11,6,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
 الرياض,   حي الرمال ,جنوب,325,0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,55000
 الرياض,   حي السعادة ,شمال,420,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 الرياض,   حي الرمال ,شرق,375,2,4,5,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,50000
 الرياض,   حي الرمال ,شرق,350,0,5,4,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,60000
 الرياض,   حي الرمال ,شمال,350,0,7,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
 الرياض,   حي المنار ,غرب,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
 الرياض,   حي العليا ,غرب,600,13,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
 الرياض,   حي اليرموك ,شمال,300,11,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
 الرياض,   حي العليا ,شمال شرقي,280,8,4,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
 الرياض,   حي القادسية ,غرب,250,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,50000
 الرياض,   حي الشهداء ,شرق,350,11,4,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,65000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الرمال ,غرب,298,0,4,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,5000
 الرياض,   حي أحد ,جنوب شرقي,375,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,40000
 الرياض,   حي الرمال ,جنوب غربي,230,0,4,4,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,40000
 الرياض,   حي العليا ,شمال,450,25,4,4,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,115000
 الرياض,   حي العارض ,جنوب,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,0,100000
 الرياض,   حي التعاون ,جنوب,250,0,4,4,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,130000
 الرياض,   حي المونسية ,جنوب,250,0,6,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,60000
 الرياض,   حي اليرموك ,جنوب,400,7,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000
 الرياض,   حي اشبيلية ,جنوب,300,3,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,95000
 الرياض,   حي العليا ,جنوب,520,23,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
 الرياض,   حي طويق ,جنوب,300,2,7,4,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,35000
 الرياض,   حي العارض ,جنوب,225,0,5,5,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,130000
 الرياض,   حي النرجس ,شرق,250,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000
 الرياض,   حي النرجس ,شرق,270,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
 الرياض,   حي السويدي الغربي ,غرب,400,19,4,5,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,80000
 الرياض,   حي غرناطة ,شرق,312,20,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,60000
 الرياض,   حي الاندلس ,جنوب غربي,600,30,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,40000
 الرياض,   حي القادسية ,شرق,250,0,6,4,3,0,1,0,1,0,0,0,0,0,0,1,1,0,1,55000
 الرياض,   حي النرجس ,شمال غربي,300,0,7,5,3,1,1,1,1,1,1,1,0,1,0,0,1,0,0,90000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي المونسية ,شرق,300,3,7,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,58000
 الرياض,   حي الرمال ,شمال شرقي,388,0,5,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,55000
 الرياض,   حي العليا ,3 شوارع,750,15,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,150000
 الرياض,   حي طويق ,شرق,400,32,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,800000
 الرياض,   حي الملقا ,جنوب,375,3,4,4,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
 الرياض,   حي الرمال ,شرق,300,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,43000
 الرياض,   حي القيروان ,غرب,200,5,4,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الرائد ,غرب,298,15,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,120000
 الرياض,   حي ظهرة لبن ,شرق,375,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
 الرياض,   حي اليرموك ,شمال,300,0,5,4,2,1,0,0,1,0,1,1,0,1,0,1,1,0,1,70000
 الرياض,   حي ظهرة لبن ,جنوب,200,0,5,5,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,40000
 الرياض,   حي ام الحمام الغربي ,شرق,300,23,5,4,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,48000
 الرياض,   حي ام الحمام الغربي ,شمال شرقي,200,10,6,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,50000
 الرياض,   حي الرمال ,شمال,300,3,3,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,40000
 الرياض,   حي القيروان ,شمال,300,0,4,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,100000
 الرياض,   حي مطار الملك خالد الدولي ,3 شوارع,300,0,4,5,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,100000
 الرياض,   حي القادسية ,شمال شرقي,350,0,4,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,50000
 الرياض,   حي قرطبة ,شرق,140,3,5,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الصفا ,شرق,300,0,1,4,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
 الرياض,   حي المرسلات ,شمال,450,12,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,125000
 الرياض,   حي العليا ,جنوب شرقي,300,15,4,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,120000
 الرياض,   حي القادسية ,غرب,300,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,55000
 الرياض,   حي العليا ,غرب,350,4,4,4,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,90000
 الرياض,   حي الواحة ,شرق,500,30,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
 الرياض,   حي السليمانية ,شمال,185,25,2,3,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,85000
 الرياض,   حي بدر ,شمال,300,15,7,5,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,40000
 الرياض,   حي الرمال ,جنوب,345,0,7,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,50000
 الرياض,   حي الندى ,غرب,250,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
 الرياض,   حي غرناطة ,4 شوارع,260,11,4,3,3,1,1,0,1,1,1,0,1,0,0,0,1,0,0,190000
 الرياض,   حي القيروان ,غرب,200,5,4,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,75000
 الرياض,   حي الرمال ,شمال,400,0,5,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
 الرياض,   حي ظهرة لبن ,غرب,450,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000
 الرياض,   حي بدر ,جنوب,400,0,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,38000
 الرياض,   حي الملك فهد ,شرق,450,23,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
